address_id,customer_id,address_type,country,emirate,city,area,street_address,building_name,flat_or_villa_no,po_box,postal_code,address_status
ADDR001684,CUST00884,UAE Residence,United Arab Emirates,Ajman,Ajman,Ajman Corniche,56 Ajman Corniche Street,Building 98,1652,15801,,Active
ADDR001685,CUST00884,Home Country,Pakistan,,Metro City,Town Center,"House 154, Street 21",,,,841101,Active
ADDR001686,CUST00885,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Madhab,11 Madhab Street,Building 186,630,17289,,Active
ADDR001687,CUST00885,Home Country,India,,Old Town,Residential Zone,"House 107, Street 5",,,,817241,Active
ADDR001688,CUST00886,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Falaj Al Mualla,92 Falaj Al Mualla Street,Building 100,2376,57173,,Active
ADDR001689,CUST00887,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Hamra,14 Al Hamra Street,Building 96,659,61921,,Active
ADDR001690,CUST00887,Home Country,United Kingdom,,Metro City,Main Area,"House 337, Street 42",,,,136140,Active
ADDR001691,CUST00888,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Jurf,92 Al Jurf Street,Building 22,1153,44514,,Active
ADDR001692,CUST00888,Home Country,Egypt,,Metro City,Main Area,"House 326, Street 8",,,,115964,Active
ADDR001693,CUST00889,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Old Town,11 Old Town Street,Building 72,1273,56592,,Active
ADDR001694,CUST00889,Home Country,Pakistan,,Metro City,Town Center,"House 477, Street 20",,,,469651,Active
ADDR001695,CUST00890,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Madhab,40 Madhab Street,Building 70,939,37988,,Active
ADDR001696,CUST00891,UAE Residence,United Arab Emirates,Dubai,Dubai,Dubai Marina,79 Dubai Marina Street,Building 123,497,26053,,Active
ADDR001697,CUST00891,Home Country,India,,Central District,Market Area,"House 117, Street 16",,,,390064,Active
ADDR001698,CUST00892,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Old Town,22 Old Town Street,Building 160,1871,90643,,Active
ADDR001699,CUST00892,Home Country,Bangladesh,,Old Town,Main Area,"House 48, Street 2",,,,886437,Active
ADDR001700,CUST00893,UAE Residence,United Arab Emirates,Dubai,Dubai,Bur Dubai,82 Bur Dubai Street,Building 78,1027,48599,,Active
ADDR001701,CUST00893,Home Country,Nepal,,Central District,Town Center,"House 187, Street 48",,,,845998,Active
ADDR001702,CUST00894,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Khuzam,71 Khuzam Street,Building 184,1794,92168,,Active
ADDR001703,CUST00894,Home Country,United Kingdom,,Capital City,Main Area,"House 429, Street 31",,,,636593,Active
ADDR001704,CUST00895,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Nuaimiya,91 Al Nuaimiya Street,Building 34,574,58019,,Active
ADDR001705,CUST00895,Home Country,Nepal,,Metro City,Town Center,"House 311, Street 17",,,,327908,Active
ADDR001706,CUST00896,UAE Residence,United Arab Emirates,Ajman,Ajman,Ajman Corniche,29 Ajman Corniche Street,Building 132,623,74362,,Active
ADDR001707,CUST00896,Home Country,Egypt,,Central District,Main Area,"House 488, Street 14",,,,324800,Active
ADDR001708,CUST00897,UAE Residence,United Arab Emirates,Dubai,Dubai,Bur Dubai,22 Bur Dubai Street,Building 48,1039,88916,,Active
ADDR001709,CUST00897,Home Country,Bangladesh,,Central District,Residential Zone,"House 286, Street 3",,,,560295,Active
ADDR001710,CUST00898,UAE Residence,United Arab Emirates,Dubai,Dubai,Business Bay,58 Business Bay Street,Building 53,582,50920,,Active
ADDR001711,CUST00898,Home Country,Philippines,,Metro City,Town Center,"House 285, Street 30",,,,424695,Active
ADDR001712,CUST00899,UAE Residence,United Arab Emirates,Ajman,Ajman,Ajman Corniche,93 Ajman Corniche Street,Building 128,1148,10835,,Active
ADDR001713,CUST00899,Home Country,Philippines,,Old Town,Main Area,"House 114, Street 26",,,,503697,Active
ADDR001714,CUST00900,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Jurf,52 Al Jurf Street,Building 4,116,98107,,Active
ADDR001715,CUST00900,Home Country,Jordan,,Old Town,Town Center,"House 493, Street 46",,,,246013,Active
ADDR001716,CUST00901,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Taawun,20 Al Taawun Street,Building 31,842,94543,,Active
ADDR001717,CUST00901,Home Country,India,,Metro City,Main Area,"House 298, Street 14",,,,997998,Active
ADDR001718,CUST00902,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Dhait,69 Al Dhait Street,Building 43,2070,82823,,Active
ADDR001719,CUST00902,Home Country,Egypt,,Central District,Town Center,"House 69, Street 28",,,,374127,Active
ADDR001720,CUST00903,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Dibba,77 Dibba Street,Building 53,910,11454,,Active
ADDR001721,CUST00903,Home Country,Philippines,,Central District,Residential Zone,"House 330, Street 38",,,,979259,Active
ADDR001722,CUST00904,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Rashidiya,85 Al Rashidiya Street,Building 195,251,62729,,Active
ADDR001723,CUST00905,UAE Residence,United Arab Emirates,Ajman,Ajman,Ajman Corniche,5 Ajman Corniche Street,Building 70,2325,56178,,Active
ADDR001724,CUST00905,Home Country,Philippines,,Metro City,Main Area,"House 94, Street 13",,,,364633,Active
ADDR001725,CUST00906,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Al Faseel,27 Al Faseel Street,Building 88,2235,46322,,Active
ADDR001726,CUST00906,Home Country,Bangladesh,,Capital City,Main Area,"House 495, Street 34",,,,789778,Active
ADDR001727,CUST00907,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Corniche,45 Corniche Street,Building 26,731,44260,,Active
ADDR001728,CUST00907,Home Country,Nepal,,Metro City,Main Area,"House 15, Street 25",,,,885762,Active
ADDR001729,CUST00908,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Rolla,72 Rolla Street,Building 175,462,72107,,Active
ADDR001730,CUST00908,Home Country,Nepal,,Capital City,Residential Zone,"House 287, Street 46",,,,861096,Active
ADDR001731,CUST00909,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Rolla,33 Rolla Street,Building 161,2267,22431,,Active
ADDR001732,CUST00909,Home Country,Nepal,,Capital City,Town Center,"House 373, Street 22",,,,707528,Active
ADDR001733,CUST00910,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Al Reem Island,95 Al Reem Island Street,Building 142,1625,85067,,Active
ADDR001734,CUST00910,Home Country,United Kingdom,,Central District,Market Area,"House 38, Street 40",,,,358729,Active
ADDR001735,CUST00911,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Rashidiya,14 Al Rashidiya Street,Building 54,1780,35352,,Active
ADDR001736,CUST00911,Home Country,United Kingdom,,Old Town,Residential Zone,"House 296, Street 32",,,,285876,Active
ADDR001737,CUST00912,UAE Residence,United Arab Emirates,Ajman,Ajman,Ajman Corniche,60 Ajman Corniche Street,Building 110,2229,74536,,Active
ADDR001738,CUST00912,Home Country,Sri Lanka,,Old Town,Town Center,"House 188, Street 37",,,,319781,Active
ADDR001739,CUST00913,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Madinat Zayed,55 Madinat Zayed Street,Building 19,955,50448,,Active
ADDR001740,CUST00914,UAE Residence,United Arab Emirates,Dubai,Dubai,Jumeirah,33 Jumeirah Street,Building 153,399,86654,,Active
ADDR001741,CUST00914,Home Country,India,,Central District,Market Area,"House 397, Street 36",,,,124627,Active
ADDR001742,CUST00915,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Khuzam,23 Khuzam Street,Building 111,2113,27075,,Active
ADDR001743,CUST00916,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Majaz,78 Al Majaz Street,Building 156,154,99073,,Active
ADDR001744,CUST00916,Home Country,India,,Old Town,Town Center,"House 59, Street 24",,,,128907,Active
ADDR001745,CUST00917,UAE Residence,United Arab Emirates,Dubai,Dubai,Deira,10 Deira Street,Building 21,1018,89926,,Active
ADDR001746,CUST00917,Home Country,Sri Lanka,,Capital City,Residential Zone,"House 158, Street 34",,,,100233,Active
ADDR001747,CUST00918,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Al Reem Island,24 Al Reem Island Street,Building 192,915,64093,,Active
ADDR001748,CUST00918,Home Country,Sri Lanka,,Central District,Town Center,"House 317, Street 11",,,,894968,Active
ADDR001749,CUST00919,UAE Residence,United Arab Emirates,Dubai,Dubai,Business Bay,75 Business Bay Street,Building 155,153,21407,,Active
ADDR001750,CUST00919,Home Country,United Kingdom,,Capital City,Town Center,"House 50, Street 25",,,,915097,Active
ADDR001751,CUST00920,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Al Raas,59 Al Raas Street,Building 181,176,50876,,Active
ADDR001752,CUST00920,Home Country,Nepal,,Capital City,Residential Zone,"House 464, Street 31",,,,335061,Active
ADDR001753,CUST00921,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Nakheel,49 Al Nakheel Street,Building 117,2445,59924,,Active
ADDR001754,CUST00921,Home Country,United Kingdom,,Old Town,Market Area,"House 199, Street 29",,,,290324,Active
ADDR001755,CUST00922,UAE Residence,United Arab Emirates,Dubai,Dubai,Dubai Marina,87 Dubai Marina Street,Building 101,585,15905,,Active
ADDR001756,CUST00922,Home Country,Egypt,,Metro City,Market Area,"House 235, Street 12",,,,553350,Active
ADDR001757,CUST00923,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Khalifa City,87 Khalifa City Street,Building 45,335,57688,,Active
ADDR001758,CUST00923,Home Country,Philippines,,Old Town,Town Center,"House 82, Street 18",,,,480708,Active
ADDR001759,CUST00924,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Dhait,14 Al Dhait Street,Building 171,1592,57436,,Active
ADDR001760,CUST00924,Home Country,Pakistan,,Old Town,Market Area,"House 81, Street 50",,,,612641,Active
ADDR001761,CUST00925,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Nuaimiya,16 Al Nuaimiya Street,Building 30,1475,50403,,Active
ADDR001762,CUST00925,Home Country,India,,Capital City,Town Center,"House 347, Street 32",,,,315589,Active
ADDR001763,CUST00926,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Dibba,94 Dibba Street,Building 106,119,86839,,Active
ADDR001764,CUST00926,Home Country,India,,Old Town,Residential Zone,"House 209, Street 33",,,,678630,Active
ADDR001765,CUST00927,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Madhab,97 Madhab Street,Building 17,244,78648,,Active
ADDR001766,CUST00927,Home Country,Jordan,,Central District,Town Center,"House 103, Street 23",,,,625288,Active
ADDR001767,CUST00928,UAE Residence,United Arab Emirates,Ajman,Ajman,Ajman Corniche,76 Ajman Corniche Street,Building 76,971,35499,,Active
ADDR001768,CUST00928,Home Country,Pakistan,,Old Town,Residential Zone,"House 140, Street 32",,,,153540,Active
ADDR001769,CUST00929,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Rolla,26 Rolla Street,Building 39,2108,61853,,Active
ADDR001770,CUST00929,Home Country,Nepal,,Old Town,Town Center,"House 454, Street 49",,,,467683,Active
ADDR001771,CUST00930,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Dhait,34 Al Dhait Street,Building 189,1472,77927,,Active
ADDR001772,CUST00930,Home Country,Pakistan,,Old Town,Town Center,"House 198, Street 40",,,,371877,Active
ADDR001773,CUST00931,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Al Raas,57 Al Raas Street,Building 191,421,55727,,Active
ADDR001774,CUST00932,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Khalifa City,36 Khalifa City Street,Building 114,1136,51905,,Active
ADDR001775,CUST00932,Home Country,Jordan,,Capital City,Market Area,"House 130, Street 2",,,,912282,Active
ADDR001776,CUST00933,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Khalifa City,57 Khalifa City Street,Building 127,795,88710,,Active
ADDR001777,CUST00933,Home Country,Jordan,,Capital City,Residential Zone,"House 348, Street 48",,,,649682,Active
ADDR001778,CUST00934,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Dhait,41 Al Dhait Street,Building 59,1160,53616,,Active
ADDR001779,CUST00934,Home Country,Philippines,,Capital City,Market Area,"House 226, Street 23",,,,393242,Active
ADDR001780,CUST00935,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Nakheel,99 Al Nakheel Street,Building 124,2251,10955,,Active
ADDR001781,CUST00935,Home Country,Egypt,,Central District,Market Area,"House 273, Street 14",,,,308374,Active
ADDR001782,CUST00936,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Al Faseel,52 Al Faseel Street,Building 149,873,34448,,Active
ADDR001783,CUST00937,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Fujairah City,32 Fujairah City Street,Building 105,1656,49707,,Active
ADDR001784,CUST00937,Home Country,Philippines,,Capital City,Residential Zone,"House 416, Street 50",,,,130592,Active
ADDR001785,CUST00938,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Rashidiya,59 Al Rashidiya Street,Building 54,327,46023,,Active
ADDR001786,CUST00938,Home Country,Bangladesh,,Capital City,Residential Zone,"House 1, Street 47",,,,505089,Active
ADDR001787,CUST00939,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Majaz,91 Al Majaz Street,Building 66,221,51186,,Active
ADDR001788,CUST00939,Home Country,Nepal,,Capital City,Main Area,"House 411, Street 48",,,,248008,Active
ADDR001789,CUST00940,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Jurf,67 Al Jurf Street,Building 59,2284,69238,,Active
ADDR001790,CUST00940,Home Country,Pakistan,,Old Town,Market Area,"House 104, Street 19",,,,513734,Active
ADDR001791,CUST00941,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Jurf,83 Al Jurf Street,Building 110,1192,61654,,Active
ADDR001792,CUST00941,Home Country,Sri Lanka,,Old Town,Main Area,"House 127, Street 14",,,,992091,Active
ADDR001793,CUST00942,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Falaj Al Mualla,63 Falaj Al Mualla Street,Building 51,2437,91176,,Active
ADDR001794,CUST00942,Home Country,India,,Old Town,Residential Zone,"House 58, Street 22",,,,723520,Active
ADDR001795,CUST00943,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Nahda,91 Al Nahda Street,Building 195,2458,47182,,Active
ADDR001796,CUST00943,Home Country,United Kingdom,,Capital City,Main Area,"House 450, Street 6",,,,122175,Active
ADDR001797,CUST00944,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Rolla,56 Rolla Street,Building 12,2079,79903,,Active
ADDR001798,CUST00944,Home Country,Bangladesh,,Capital City,Residential Zone,"House 59, Street 26",,,,413555,Active
ADDR001799,CUST00945,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Khuzam,76 Khuzam Street,Building 119,2049,84158,,Active
ADDR001800,CUST00945,Home Country,Egypt,,Old Town,Market Area,"House 266, Street 13",,,,347525,Active
ADDR001801,CUST00946,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Al Salamah,55 Al Salamah Street,Building 23,1180,42979,,Active
ADDR001802,CUST00946,Home Country,India,,Metro City,Residential Zone,"House 229, Street 42",,,,489236,Active
ADDR001803,CUST00947,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Corniche,68 Corniche Street,Building 152,962,54747,,Active
ADDR001804,CUST00947,Home Country,India,,Capital City,Residential Zone,"House 343, Street 49",,,,905866,Active
ADDR001805,CUST00948,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Dibba,53 Dibba Street,Building 9,861,71255,,Active
ADDR001806,CUST00948,Home Country,Sri Lanka,,Capital City,Town Center,"House 441, Street 34",,,,593219,Active
ADDR001807,CUST00949,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Corniche,97 Corniche Street,Building 121,348,73030,,Active
ADDR001808,CUST00949,Home Country,Nepal,,Capital City,Main Area,"House 483, Street 11",,,,728845,Active
ADDR001809,CUST00950,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Majaz,93 Al Majaz Street,Building 103,489,38628,,Active
ADDR001810,CUST00950,Home Country,Sri Lanka,,Capital City,Market Area,"House 97, Street 32",,,,584149,Active
ADDR001811,CUST00951,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Al Reem Island,77 Al Reem Island Street,Building 166,2234,49006,,Active
ADDR001812,CUST00951,Home Country,Philippines,,Capital City,Market Area,"House 466, Street 16",,,,622431,Active
ADDR001813,CUST00952,UAE Residence,United Arab Emirates,Ajman,Ajman,Ajman Corniche,2 Ajman Corniche Street,Building 86,2169,11534,,Active
ADDR001814,CUST00952,Home Country,India,,Old Town,Main Area,"House 389, Street 3",,,,758472,Active
ADDR001815,CUST00953,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Old Town,83 Old Town Street,Building 94,588,13927,,Active
ADDR001816,CUST00954,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Old Town,35 Old Town Street,Building 11,2132,14694,,Active
ADDR001817,CUST00954,Home Country,Nepal,,Old Town,Market Area,"House 390, Street 35",,,,813797,Active
ADDR001818,CUST00955,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Al Faseel,57 Al Faseel Street,Building 136,1202,77146,,Active
ADDR001819,CUST00955,Home Country,Pakistan,,Metro City,Main Area,"House 117, Street 17",,,,642684,Active
ADDR001820,CUST00956,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Al Raas,60 Al Raas Street,Building 55,1873,53065,,Active
ADDR001821,CUST00957,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Al Faseel,89 Al Faseel Street,Building 174,130,48149,,Active
ADDR001822,CUST00957,Home Country,Bangladesh,,Central District,Market Area,"House 246, Street 12",,,,639044,Active
ADDR001823,CUST00958,UAE Residence,United Arab Emirates,Dubai,Dubai,Dubai Marina,2 Dubai Marina Street,Building 49,583,69203,,Active
ADDR001824,CUST00958,Home Country,Jordan,,Metro City,Town Center,"House 412, Street 17",,,,357639,Active
ADDR001825,CUST00959,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Fujairah City,55 Fujairah City Street,Building 127,2227,52679,,Active
ADDR001826,CUST00959,Home Country,Egypt,,Central District,Residential Zone,"House 137, Street 3",,,,677582,Active
ADDR001827,CUST00960,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Khuzam,96 Khuzam Street,Building 151,984,13139,,Active
ADDR001828,CUST00960,Home Country,Pakistan,,Metro City,Market Area,"House 498, Street 41",,,,135310,Active
ADDR001829,CUST00961,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Jurf,56 Al Jurf Street,Building 2,1502,30252,,Active
ADDR001830,CUST00961,Home Country,United Kingdom,,Old Town,Main Area,"House 64, Street 48",,,,479168,Active
ADDR001831,CUST00962,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Majaz,84 Al Majaz Street,Building 10,634,89567,,Active
ADDR001832,CUST00962,Home Country,Sri Lanka,,Old Town,Town Center,"House 101, Street 15",,,,122366,Active
ADDR001833,CUST00963,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Hamra,32 Al Hamra Street,Building 92,1737,56219,,Active
ADDR001834,CUST00963,Home Country,Egypt,,Central District,Main Area,"House 126, Street 2",,,,561548,Active
ADDR001835,CUST00964,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Nakheel,46 Al Nakheel Street,Building 71,347,33593,,Active
ADDR001836,CUST00964,Home Country,Philippines,,Old Town,Market Area,"House 474, Street 11",,,,127007,Active
