document_id,customer_id,document_type,document_number,issue_date,expiry_date,issued_country,residency_status,document_status,verification_status
DOC001762,CUST00881,Passport,P8525927,2024-09-30,2034-09-28,Bangladesh,UAE Resident,Valid,Pending
DOC001763,CUST00882,Emirates ID,784-1956-1376030-9,2021-04-03,2022-09-21,United Arab Emirates,UAE Resident,Expired,Verified
DOC001764,CUST00882,Passport,P5861477,2022-08-04,2032-08-01,United Kingdom,UAE Resident,Valid,Pending
DOC001765,CUST00883,Emirates ID,784-2004-2184628-9,2025-09-12,2026-11-13,United Arab Emirates,UAE Resident,Valid,Pending
DOC001766,CUST00883,Passport,P6102187,2018-12-01,2028-11-28,Nepal,UAE Resident,Valid,Verified
DOC001767,CUST00884,Emirates ID,784-1957-6973542-9,2021-10-20,2023-06-23,United Arab Emirates,UAE Resident,Expired,Verified
DOC001768,CUST00884,Passport,P8387907,2018-08-12,2028-08-09,Pakistan,UAE Resident,Valid,Pending
DOC001769,CUST00885,Emirates ID,784-2019-1193508-9,2024-03-11,2027-08-24,United Arab Emirates,UAE Resident,Valid,Verified
DOC001770,CUST00885,Passport,P1431056,2025-02-07,2035-02-05,India,UAE Resident,Valid,Verified
DOC001771,CUST00886,Emirates ID,784-1960-6372033-8,2020-07-10,2023-11-14,United Arab Emirates,UAE Citizen,Expired,Verified
DOC001772,CUST00886,Passport,P4017046,2025-04-17,2035-04-15,United Arab Emirates,UAE Citizen,Valid,Verified
DOC001773,CUST00887,Emirates ID,784-1910-6025710-7,2024-04-06,2028-06-02,United Arab Emirates,UAE Resident,Valid,Verified
DOC001774,CUST00887,Passport,P2409831,2023-04-08,2033-04-05,United Kingdom,UAE Resident,Valid,Pending
DOC001775,CUST00888,Emirates ID,784-1986-5536829-3,2025-09-23,2029-07-12,United Arab Emirates,UAE Resident,Valid,Verified
DOC001776,CUST00888,Passport,P9467237,2020-09-30,2030-09-28,Egypt,UAE Resident,Valid,Verified
DOC001777,CUST00889,Emirates ID,784-2020-9005008-1,2024-05-25,2028-08-21,United Arab Emirates,UAE Resident,Valid,Verified
DOC001778,CUST00889,Passport,P6949892,2022-08-08,2032-08-05,Pakistan,UAE Resident,Valid,Verified
DOC001779,CUST00890,Emirates ID,784-2015-2483726-7,2021-04-27,2023-10-08,United Arab Emirates,UAE Citizen,Expired,Verified
DOC001780,CUST00890,Passport,P1738553,2020-10-15,2030-10-13,United Arab Emirates,UAE Citizen,Valid,Verified
DOC001781,CUST00891,Emirates ID,784-1962-5766700-9,2022-10-13,2024-10-09,United Arab Emirates,UAE Resident,Expired,Verified
DOC001782,CUST00891,Passport,P7331500,2019-09-27,2029-09-24,India,UAE Resident,Valid,Verified
DOC001783,CUST00892,Emirates ID,784-2002-7679985-3,2025-02-28,2029-06-01,United Arab Emirates,UAE Resident,Valid,Verified
DOC001784,CUST00892,Passport,P8073819,2016-07-04,2026-07-02,Bangladesh,UAE Resident,Valid,Verified
DOC001785,CUST00893,Emirates ID,784-1948-7437932-9,2023-03-05,2027-08-04,United Arab Emirates,UAE Resident,Valid,Verified
DOC001786,CUST00893,Passport,P8202597,2018-12-20,2028-12-17,Nepal,UAE Resident,Valid,Verified
DOC001787,CUST00894,Emirates ID,784-1939-3544925-2,2025-01-29,2028-12-11,United Arab Emirates,UAE Resident,Valid,Verified
DOC001788,CUST00894,Passport,P6670999,2017-09-18,2027-09-16,United Kingdom,UAE Resident,Valid,Verified
DOC001789,CUST00895,Emirates ID,784-2019-6965497-4,2021-08-06,2023-06-29,United Arab Emirates,UAE Resident,Expired,Verified
DOC001790,CUST00895,Passport,P5617378,2020-07-23,2030-07-21,Nepal,UAE Resident,Valid,Verified
DOC001791,CUST00896,Emirates ID,784-1964-4724585-5,2021-05-27,2022-05-27,United Arab Emirates,UAE Resident,Expired,Verified
DOC001792,CUST00896,Passport,P9418954,2021-12-21,2031-12-19,Egypt,UAE Resident,Valid,Verified
DOC001793,CUST00897,Emirates ID,784-1917-5337440-7,2020-06-17,2023-11-26,United Arab Emirates,UAE Resident,Expired,Verified
DOC001794,CUST00897,Passport,P9845104,2024-06-10,2034-06-08,Bangladesh,UAE Resident,Valid,Verified
DOC001795,CUST00898,Emirates ID,784-1902-2063842-2,2020-10-06,2024-02-23,United Arab Emirates,UAE Resident,Expired,Verified
DOC001796,CUST00898,Passport,P2894922,2018-05-28,2028-05-25,Philippines,UAE Resident,Valid,Verified
DOC001797,CUST00899,Emirates ID,784-1984-3738798-4,2022-10-13,2025-10-14,United Arab Emirates,UAE Resident,Expired,Verified
DOC001798,CUST00899,Passport,P4903200,2017-03-18,2027-03-16,Philippines,UAE Resident,Valid,Verified
DOC001799,CUST00900,Emirates ID,784-1943-4130299-4,2024-07-27,2025-07-27,United Arab Emirates,UAE Resident,Expired,Verified
DOC001800,CUST00900,Passport,P6389136,2018-11-08,2028-11-05,Jordan,UAE Resident,Valid,Verified
DOC001801,CUST00901,Emirates ID,784-1942-1367938-3,2021-01-21,2024-04-20,United Arab Emirates,UAE Resident,Expired,Verified
DOC001802,CUST00901,Passport,P6068198,2019-02-14,2029-02-11,India,UAE Resident,Valid,Verified
DOC001803,CUST00902,Emirates ID,784-1978-2633454-7,2022-12-09,2024-08-20,United Arab Emirates,UAE Resident,Expired,Verified
DOC001804,CUST00902,Passport,P4242173,2016-05-09,2026-05-07,Egypt,UAE Resident,Expired,Verified
DOC001805,CUST00903,Emirates ID,784-2000-7985879-7,2023-01-25,2024-03-22,United Arab Emirates,UAE Resident,Expired,Verified
DOC001806,CUST00903,Passport,P9124192,2021-04-09,2031-04-07,Philippines,UAE Resident,Valid,Verified
DOC001807,CUST00904,Emirates ID,784-1916-5340129-9,2020-09-24,2024-08-15,United Arab Emirates,UAE Citizen,Expired,Verified
DOC001808,CUST00904,Passport,P1701806,2022-02-16,2032-02-14,United Arab Emirates,UAE Citizen,Valid,Verified
DOC001809,CUST00905,Emirates ID,784-1959-3440417-2,2020-01-12,2023-04-11,United Arab Emirates,UAE Resident,Expired,Verified
DOC001810,CUST00905,Passport,P5544445,2020-12-18,2030-12-16,Philippines,UAE Resident,Valid,Verified
DOC001811,CUST00906,Emirates ID,784-2007-6476889-3,2021-03-04,2023-06-10,United Arab Emirates,UAE Resident,Expired,Pending
DOC001812,CUST00906,Passport,P7317154,2023-01-10,2033-01-07,Bangladesh,UAE Resident,Valid,Pending
DOC001813,CUST00907,Emirates ID,784-1984-5177120-7,2024-09-25,2029-03-10,United Arab Emirates,UAE Resident,Valid,Verified
DOC001814,CUST00907,Passport,P8387790,2022-02-28,2032-02-26,Nepal,UAE Resident,Valid,Verified
DOC001815,CUST00908,Emirates ID,784-1972-6240368-2,2025-09-06,2028-10-25,United Arab Emirates,UAE Resident,Valid,Verified
DOC001816,CUST00908,Passport,P5382525,2022-08-06,2032-08-03,Nepal,UAE Resident,Valid,Pending
DOC001817,CUST00909,Emirates ID,784-1915-3261026-3,2020-07-20,2022-03-03,United Arab Emirates,UAE Resident,Expired,Verified
DOC001818,CUST00909,Passport,P9015427,2023-09-16,2033-09-13,Nepal,UAE Resident,Valid,Rejected
DOC001819,CUST00910,Emirates ID,784-2018-7400338-1,2022-10-06,2027-09-02,United Arab Emirates,UAE Resident,Valid,Verified
DOC001820,CUST00910,Passport,P8960467,2016-10-15,2026-10-13,United Kingdom,UAE Resident,Valid,Verified
DOC001821,CUST00911,Emirates ID,784-2006-7625083-4,2020-09-10,2022-12-19,United Arab Emirates,UAE Resident,Expired,Verified
DOC001822,CUST00911,Passport,P7891905,2018-10-15,2028-10-12,United Kingdom,UAE Resident,Valid,Pending
DOC001823,CUST00912,Emirates ID,784-1965-5360488-6,2021-05-30,2022-12-20,United Arab Emirates,UAE Resident,Expired,Verified
DOC001824,CUST00912,Passport,P7358278,2016-08-16,2026-08-14,Sri Lanka,UAE Resident,Valid,Verified
DOC001825,CUST00913,Emirates ID,784-1976-6052169-3,2020-07-20,2021-09-08,United Arab Emirates,UAE Citizen,Expired,Verified
DOC001826,CUST00913,Passport,P5197957,2022-07-05,2032-07-02,United Arab Emirates,UAE Citizen,Valid,Verified
DOC001827,CUST00914,Emirates ID,784-1948-5596482-9,2023-04-16,2026-05-25,United Arab Emirates,UAE Resident,Expired,Verified
DOC001828,CUST00914,Passport,P9346722,2020-11-01,2030-10-30,India,UAE Resident,Valid,Verified
DOC001829,CUST00915,Emirates ID,784-1933-3715044-1,2023-08-31,2027-02-08,United Arab Emirates,UAE Citizen,Valid,Verified
DOC001830,CUST00915,Passport,P6280588,2019-06-26,2029-06-23,United Arab Emirates,UAE Citizen,Valid,Verified
DOC001831,CUST00916,Emirates ID,784-1996-8433918-6,2024-01-31,2027-10-30,United Arab Emirates,UAE Resident,Valid,Verified
DOC001832,CUST00916,Passport,P8560170,2016-04-29,2026-04-27,India,UAE Resident,Expired,Verified
DOC001833,CUST00917,Emirates ID,784-1928-4226049-9,2023-06-17,2026-03-31,United Arab Emirates,UAE Resident,Expired,Verified
DOC001834,CUST00917,Passport,P8132857,2016-04-28,2026-04-26,Sri Lanka,UAE Resident,Expired,Verified
DOC001835,CUST00918,Emirates ID,784-2002-7785319-7,2024-02-22,2026-08-03,United Arab Emirates,UAE Resident,Valid,Verified
DOC001836,CUST00918,Passport,P4092466,2025-07-31,2035-07-29,Sri Lanka,UAE Resident,Valid,Verified
DOC001837,CUST00919,Emirates ID,784-1937-1909197-2,2023-10-10,2028-09-12,United Arab Emirates,UAE Resident,Valid,Verified
DOC001838,CUST00919,Passport,P6822087,2019-09-30,2029-09-27,United Kingdom,UAE Resident,Valid,Verified
DOC001839,CUST00920,Emirates ID,784-1988-8138632-3,2020-08-07,2021-08-25,United Arab Emirates,UAE Resident,Expired,Verified
DOC001840,CUST00920,Passport,P3934467,2017-04-30,2027-04-28,Nepal,UAE Resident,Valid,Verified
DOC001841,CUST00921,Emirates ID,784-1954-9025631-8,2022-01-11,2025-07-24,United Arab Emirates,UAE Resident,Expired,Verified
DOC001842,CUST00921,Passport,P6301688,2017-07-04,2027-07-02,United Kingdom,UAE Resident,Valid,Verified
DOC001843,CUST00922,Emirates ID,784-1913-2326491-3,2024-05-17,2025-07-12,United Arab Emirates,UAE Resident,Expired,Verified
DOC001844,CUST00922,Passport,P2548539,2017-02-13,2027-02-11,Egypt,UAE Resident,Valid,Verified
DOC001845,CUST00923,Emirates ID,784-1968-9674986-7,2025-08-23,2028-01-19,United Arab Emirates,UAE Resident,Valid,Rejected
DOC001846,CUST00923,Passport,P1251893,2016-01-26,2026-01-23,Philippines,UAE Resident,Expired,Verified
DOC001847,CUST00924,Emirates ID,784-1961-9296907-9,2025-10-15,2029-01-03,United Arab Emirates,UAE Resident,Valid,Verified
DOC001848,CUST00924,Passport,P2327617,2025-10-22,2035-10-20,Pakistan,UAE Resident,Valid,Verified
DOC001849,CUST00925,Emirates ID,784-2019-1228505-5,2024-01-07,2027-07-04,United Arab Emirates,UAE Resident,Valid,Verified
DOC001850,CUST00925,Passport,P7854309,2024-01-21,2034-01-18,India,UAE Resident,Valid,Verified
DOC001851,CUST00926,Emirates ID,784-2003-8130118-2,2021-11-03,2026-06-02,United Arab Emirates,UAE Resident,Expired,Verified
DOC001852,CUST00926,Passport,P3761930,2017-03-30,2027-03-28,India,UAE Resident,Valid,Verified
DOC001853,CUST00927,Emirates ID,784-1929-9031619-6,2025-12-05,2028-05-02,United Arab Emirates,UAE Resident,Valid,Verified
DOC001854,CUST00927,Passport,P7473815,2019-11-17,2029-11-14,Jordan,UAE Resident,Valid,Verified
DOC001855,CUST00928,Emirates ID,784-1959-6877971-3,2025-12-20,2027-03-28,United Arab Emirates,UAE Resident,Valid,Verified
DOC001856,CUST00928,Passport,P9624430,2018-12-20,2028-12-17,Pakistan,UAE Resident,Valid,Verified
DOC001857,CUST00929,Emirates ID,784-1985-4901721-9,2021-06-07,2023-02-14,United Arab Emirates,UAE Resident,Expired,Verified
DOC001858,CUST00929,Passport,P7073841,2018-11-03,2028-10-31,Nepal,UAE Resident,Valid,Verified
DOC001859,CUST00930,Emirates ID,784-1904-8201406-5,2023-01-04,2024-04-09,United Arab Emirates,UAE Resident,Expired,Verified
DOC001860,CUST00930,Passport,P5784978,2020-02-13,2030-02-10,Pakistan,UAE Resident,Valid,Verified
DOC001861,CUST00931,Emirates ID,784-2011-4301912-2,2023-10-18,2025-08-11,United Arab Emirates,UAE Citizen,Expired,Verified
DOC001862,CUST00931,Passport,P3586439,2018-03-03,2028-02-29,United Arab Emirates,UAE Citizen,Valid,Pending
DOC001863,CUST00932,Emirates ID,784-1998-9241865-2,2025-01-06,2027-08-13,United Arab Emirates,UAE Resident,Valid,Verified
DOC001864,CUST00932,Passport,P7679747,2024-09-03,2034-09-01,Jordan,UAE Resident,Valid,Verified
DOC001865,CUST00933,Emirates ID,784-1937-3791018-8,2022-09-21,2027-06-12,United Arab Emirates,UAE Resident,Valid,Verified
DOC001866,CUST00933,Passport,P7367070,2018-02-23,2028-02-21,Jordan,UAE Resident,Valid,Verified
DOC001867,CUST00934,Emirates ID,784-1945-1211654-9,2020-10-25,2024-06-23,United Arab Emirates,UAE Resident,Expired,Verified
DOC001868,CUST00934,Passport,P2128629,2025-06-30,2035-06-28,Philippines,UAE Resident,Valid,Verified
DOC001869,CUST00935,Emirates ID,784-2005-1699652-5,2024-05-04,2026-09-21,United Arab Emirates,UAE Resident,Valid,Verified
DOC001870,CUST00935,Passport,P4260851,2023-02-15,2033-02-12,Egypt,UAE Resident,Valid,Verified
DOC001871,CUST00936,Emirates ID,784-1992-9439632-3,2022-07-29,2025-05-24,United Arab Emirates,UAE Citizen,Expired,Verified
DOC001872,CUST00936,Passport,P6553662,2018-07-28,2028-07-25,United Arab Emirates,UAE Citizen,Valid,Verified
DOC001873,CUST00937,Emirates ID,784-1904-2742095-9,2023-06-05,2024-06-28,United Arab Emirates,UAE Resident,Expired,Verified
DOC001874,CUST00937,Passport,P7649465,2025-10-14,2035-10-12,Philippines,UAE Resident,Valid,Verified
DOC001875,CUST00938,Emirates ID,784-1965-2123416-7,2025-08-31,2028-04-08,United Arab Emirates,UAE Resident,Valid,Verified
DOC001876,CUST00938,Passport,P5678396,2017-12-06,2027-12-04,Bangladesh,UAE Resident,Valid,Verified
DOC001877,CUST00939,Emirates ID,784-1933-8172217-1,2024-01-12,2026-06-30,United Arab Emirates,UAE Resident,Valid,Verified
DOC001878,CUST00939,Passport,P9977156,2018-05-11,2028-05-08,Nepal,UAE Resident,Valid,Verified
DOC001879,CUST00940,Emirates ID,784-1977-4648083-8,2020-09-27,2024-05-27,United Arab Emirates,UAE Resident,Expired,Verified
DOC001880,CUST00940,Passport,P2797731,2022-03-12,2032-03-09,Pakistan,UAE Resident,Valid,Verified
DOC001881,CUST00941,Emirates ID,784-1982-3069181-3,2023-08-05,2025-12-10,United Arab Emirates,UAE Resident,Expired,Verified
DOC001882,CUST00941,Passport,P9598194,2021-08-19,2031-08-17,Sri Lanka,UAE Resident,Valid,Verified
DOC001883,CUST00942,Emirates ID,784-1972-8140130-9,2024-04-30,2028-10-25,United Arab Emirates,UAE Resident,Valid,Verified
DOC001884,CUST00942,Passport,P2022082,2017-09-26,2027-09-24,India,UAE Resident,Valid,Verified
DOC001885,CUST00943,Emirates ID,784-1974-3228767-8,2023-07-12,2027-03-23,United Arab Emirates,UAE Resident,Valid,Verified
DOC001886,CUST00943,Passport,P8539918,2025-06-01,2035-05-30,United Kingdom,UAE Resident,Valid,Verified
DOC001887,CUST00944,Emirates ID,784-1929-1611180-2,2022-11-05,2025-12-15,United Arab Emirates,UAE Resident,Expired,Verified
DOC001888,CUST00944,Passport,P7397798,2022-09-16,2032-09-13,Bangladesh,UAE Resident,Valid,Verified
DOC001889,CUST00945,Emirates ID,784-1916-4418107-9,2021-12-17,2024-06-17,United Arab Emirates,UAE Resident,Expired,Verified
DOC001890,CUST00945,Passport,P8541869,2022-08-23,2032-08-20,Egypt,UAE Resident,Valid,Verified
DOC001891,CUST00946,Emirates ID,784-1972-2731464-3,2022-08-22,2024-12-21,United Arab Emirates,UAE Resident,Expired,Pending
DOC001892,CUST00946,Passport,P9388090,2023-03-31,2033-03-28,India,UAE Resident,Valid,Verified
DOC001893,CUST00947,Emirates ID,784-1926-3892433-9,2021-10-05,2025-12-08,United Arab Emirates,UAE Resident,Expired,Verified
DOC001894,CUST00947,Passport,P4558298,2016-07-21,2026-07-19,India,UAE Resident,Valid,Verified
DOC001895,CUST00948,Emirates ID,784-2004-2962480-1,2021-05-11,2022-08-10,United Arab Emirates,UAE Resident,Expired,Verified
DOC001896,CUST00948,Passport,P1035443,2017-12-20,2027-12-18,Sri Lanka,UAE Resident,Valid,Verified
DOC001897,CUST00949,Emirates ID,784-1959-8280817-7,2025-11-08,2029-01-06,United Arab Emirates,UAE Resident,Valid,Verified
DOC001898,CUST00949,Passport,P9521536,2016-05-02,2026-04-30,Nepal,UAE Resident,Expired,Verified
DOC001899,CUST00950,Emirates ID,784-1915-1187973-9,2025-05-23,2028-07-22,United Arab Emirates,UAE Resident,Valid,Verified
DOC001900,CUST00950,Passport,P4176779,2019-04-25,2029-04-22,Sri Lanka,UAE Resident,Valid,Verified
DOC001901,CUST00951,Emirates ID,784-1907-4946534-9,2021-01-15,2023-08-29,United Arab Emirates,UAE Resident,Expired,Verified
DOC001902,CUST00951,Passport,P5093114,2019-07-31,2029-07-28,Philippines,UAE Resident,Valid,Verified
DOC001903,CUST00952,Emirates ID,784-1965-1794647-8,2020-12-14,2025-04-04,United Arab Emirates,UAE Resident,Expired,Verified
DOC001904,CUST00952,Passport,P3319495,2024-10-12,2034-10-10,India,UAE Resident,Valid,Verified
DOC001905,CUST00953,Emirates ID,784-2010-6308180-2,2023-06-21,2026-10-04,United Arab Emirates,UAE Citizen,Valid,Verified
DOC001906,CUST00953,Passport,P1283563,2018-03-24,2028-03-21,United Arab Emirates,UAE Citizen,Valid,Verified
DOC001907,CUST00954,Emirates ID,784-1900-7208547-5,2024-07-13,2026-07-21,United Arab Emirates,UAE Resident,Valid,Pending
DOC001908,CUST00954,Passport,P7361742,2024-04-28,2034-04-26,Nepal,UAE Resident,Valid,Verified
DOC001909,CUST00955,Emirates ID,784-1902-1773047-7,2020-11-01,2023-09-10,United Arab Emirates,UAE Resident,Expired,Verified
DOC001910,CUST00955,Passport,P7542007,2023-06-30,2033-06-27,Pakistan,UAE Resident,Valid,Verified
DOC001911,CUST00956,Emirates ID,784-1901-7593234-6,2021-01-11,2022-06-11,United Arab Emirates,UAE Citizen,Expired,Verified
DOC001912,CUST00956,Passport,P2514920,2016-12-20,2026-12-18,United Arab Emirates,UAE Citizen,Valid,Verified
DOC001913,CUST00957,Emirates ID,784-1900-8499766-9,2022-07-09,2025-02-05,United Arab Emirates,UAE Resident,Expired,Verified
DOC001914,CUST00957,Passport,P5510798,2020-06-21,2030-06-19,Bangladesh,UAE Resident,Valid,Verified
DOC001915,CUST00958,Emirates ID,784-1966-1252403-6,2025-04-06,2026-06-30,United Arab Emirates,UAE Resident,Valid,Verified
DOC001916,CUST00958,Passport,P4265640,2024-07-10,2034-07-08,Jordan,UAE Resident,Valid,Verified
DOC001917,CUST00959,Emirates ID,784-1970-3362680-7,2022-04-08,2024-11-30,United Arab Emirates,UAE Resident,Expired,Verified
DOC001918,CUST00959,Passport,P7799074,2022-05-13,2032-05-10,Egypt,UAE Resident,Valid,Verified
DOC001919,CUST00960,Emirates ID,784-1967-4927208-9,2025-02-23,2026-03-26,United Arab Emirates,UAE Resident,Expired,Verified
DOC001920,CUST00960,Passport,P9724806,2022-03-25,2032-03-22,Pakistan,UAE Resident,Valid,Verified
DOC001921,CUST00961,Emirates ID,784-1967-9141900-2,2021-04-29,2024-12-21,United Arab Emirates,UAE Resident,Expired,Verified
DOC001922,CUST00961,Passport,P8193303,2020-02-28,2030-02-25,United Kingdom,UAE Resident,Valid,Verified
DOC001923,CUST00962,Emirates ID,784-1972-8624752-7,2025-01-31,2026-07-08,United Arab Emirates,UAE Resident,Valid,Verified
DOC001924,CUST00962,Passport,P4971964,2022-09-01,2032-08-29,Sri Lanka,UAE Resident,Valid,Verified
DOC001925,CUST00963,Emirates ID,784-1955-7014744-8,2020-12-22,2022-09-19,United Arab Emirates,UAE Resident,Expired,Verified
DOC001926,CUST00963,Passport,P9757314,2023-01-28,2033-01-25,Egypt,UAE Resident,Valid,Verified
DOC001927,CUST00964,Emirates ID,784-1901-6078893-2,2022-02-04,2025-03-23,United Arab Emirates,UAE Resident,Expired,Verified
DOC001928,CUST00964,Passport,P7183138,2016-01-24,2026-01-21,Philippines,UAE Resident,Expired,Pending
DOC001929,CUST00965,Emirates ID,784-1946-6630675-9,2020-10-25,2024-05-26,United Arab Emirates,UAE Resident,Expired,Verified
DOC001930,CUST00965,Passport,P8727093,2017-04-27,2027-04-25,India,UAE Resident,Valid,Verified
DOC001931,CUST00966,Emirates ID,784-1911-3314748-8,2023-04-06,2028-03-21,United Arab Emirates,UAE Resident,Valid,Verified
DOC001932,CUST00966,Passport,P4101741,2022-10-02,2032-09-29,Jordan,UAE Resident,Valid,Verified
DOC001933,CUST00967,Emirates ID,784-1986-3426881-5,2021-01-30,2025-02-12,United Arab Emirates,UAE Resident,Expired,Verified
DOC001934,CUST00967,Passport,P7758079,2023-12-29,2033-12-26,Jordan,UAE Resident,Valid,Pending
DOC001935,CUST00968,Emirates ID,784-1922-3729968-3,2024-11-19,2027-05-18,United Arab Emirates,UAE Resident,Valid,Verified
DOC001936,CUST00968,Passport,P6608076,2021-05-09,2031-05-07,United Kingdom,UAE Resident,Valid,Verified
DOC001937,CUST00969,Emirates ID,784-1906-5434785-6,2020-10-31,2024-05-08,United Arab Emirates,UAE Resident,Expired,Verified
DOC001938,CUST00969,Passport,P2765563,2017-06-24,2027-06-22,Sri Lanka,UAE Resident,Valid,Verified
DOC001939,CUST00970,Emirates ID,784-1937-7255358-8,2023-11-20,2028-09-13,United Arab Emirates,UAE Resident,Valid,Verified
DOC001940,CUST00970,Passport,P6351268,2016-07-04,2026-07-02,Nepal,UAE Resident,Valid,Verified
DOC001941,CUST00971,Emirates ID,784-1900-3374579-3,2025-09-02,2027-05-18,United Arab Emirates,UAE Resident,Valid,Verified
DOC001942,CUST00971,Passport,P9337352,2020-02-12,2030-02-09,Sri Lanka,UAE Resident,Valid,Verified
DOC001943,CUST00972,Emirates ID,784-1908-7699116-4,2020-03-14,2021-06-23,United Arab Emirates,UAE Resident,Expired,Pending
DOC001944,CUST00972,Passport,P7878805,2019-11-02,2029-10-30,Jordan,UAE Resident,Valid,Verified
DOC001945,CUST00973,Emirates ID,784-1921-4544557-3,2020-08-04,2024-03-01,United Arab Emirates,UAE Resident,Expired,Verified
